"id";"procedure_id";"person_id";"licence_id";"usraxis_id";"fproc";"numproc"
3303;1;3338;3;2;"2023-01-18";65211626
3304;1;3339;2;2;"2023-01-18";65698017
3305;1;3340;1;2;"2023-01-18";66158557
3306;1;3341;1;2;"2023-01-18";66385926
3307;1;3342;1;2;"2023-01-18";66428970
3308;1;3343;2;2;"2023-01-18";66450266
3309;1;3344;2;2;"2023-01-18";66464280
3310;1;3345;2;2;"2023-01-18";66474241
3311;1;3346;1;2;"2023-01-18";66662778
3312;1;3347;2;20;"2023-01-18";66311368
3313;1;3348;2;20;"2023-01-18";66348912
3314;1;3349;2;20;"2023-01-18";66422411
3315;1;3350;2;20;"2023-01-18";66423671
3316;1;3351;2;20;"2023-01-18";66453610
3317;1;3352;2;20;"2023-01-18";66465768
3318;1;3353;2;11;"2023-01-18";64152515
3319;1;3354;5;11;"2023-01-18";65012992
3320;1;3355;2;11;"2023-01-18";65016643
3321;1;3356;2;11;"2023-01-18";66043436
3322;1;3357;2;11;"2023-01-18";66325020
3323;1;3358;2;11;"2023-01-18";66446773
3324;1;3359;2;11;"2023-01-18";66457389
3325;1;3360;2;11;"2023-01-18";66464248
3326;1;3361;2;11;"2023-01-18";66714970
3327;1;3362;5;4;"2023-01-18";59490697
3328;1;3363;2;4;"2023-01-18";62318586
3329;1;3364;2;4;"2023-01-18";64953048
3330;1;3365;2;4;"2023-01-18";64987487
3331;1;3366;2;4;"2023-01-18";64987550
3332;1;3367;3;4;"2023-01-18";65721796
3333;1;3368;2;4;"2023-01-18";66158592
3334;1;3369;2;4;"2023-01-18";66348371
3335;1;3370;2;4;"2023-01-18";66348716
3336;1;3371;5;4;"2023-01-18";66424838
3337;1;3372;2;4;"2023-01-18";66447303
3338;1;3373;2;4;"2023-01-18";66463675
3339;1;3374;5;4;"2023-01-18";66464688
3340;1;3375;2;4;"2023-01-18";66662904
3341;2;3376;2;16;"2023-01-18";56544662
3342;2;3377;2;16;"2023-01-18";56854070
3343;2;3378;2;16;"2023-01-18";61589894
3344;2;3379;2;16;"2023-01-18";62335787
3345;2;3380;2;16;"2023-01-18";63594541
3346;2;3381;1;16;"2023-01-18";64483945
3347;2;3382;2;16;"2023-01-18";66003923
3348;2;3383;2;16;"2023-01-18";66041995
3349;2;3384;2;16;"2023-01-18";66059181
3350;2;3385;2;16;"2023-01-18";66097026
3351;2;3386;5;16;"2023-01-18";66181126
3352;2;3387;2;16;"2023-01-18";66198384
3353;2;3388;2;16;"2023-01-18";66201745
3354;2;3389;5;16;"2023-01-18";66390943
3355;2;3390;2;16;"2023-01-18";66412026
3356;2;3391;1;16;"2023-01-18";66430768
3357;2;3392;2;16;"2023-01-18";66431025
3358;2;3393;2;16;"2023-01-18";66433955
3359;2;3394;2;16;"2023-01-18";66442624
3360;2;3395;5;16;"2023-01-18";66443792
3361;2;3396;2;16;"2023-01-18";66453896
3362;2;3397;2;16;"2023-01-18";66459159
3363;2;3398;2;8;"2023-01-18";54099660
3364;2;3399;2;8;"2023-01-18";61302619
3365;2;3400;2;8;"2023-01-18";64713680
3366;2;3401;2;8;"2023-01-18";64976328
3367;2;3402;2;8;"2023-01-18";64990875
3368;2;3403;2;8;"2023-01-18";64993126
3369;2;3404;2;8;"2023-01-18";65012310
3370;2;3405;4;8;"2023-01-18";65036208
3371;2;3406;2;8;"2023-01-18";66103330
3372;2;3407;2;8;"2023-01-18";66275300
3373;2;3408;2;8;"2023-01-18";66422699
3374;2;3409;2;8;"2023-01-18";66425916
3375;2;3410;3;8;"2023-01-18";66430380
3376;2;3411;3;8;"2023-01-18";66463218
3377;2;3412;2;8;"2023-01-18";66474014
3378;2;3413;2;8;"2023-01-18";66487347
3379;2;3414;2;8;"2023-01-18";66700510
3380;2;3415;5;8;"2023-01-18";66704653
3381;2;3416;5;8;"2023-01-18";66742167
3382;2;3417;5;3;"2023-01-18";48920006
3383;2;3418;2;3;"2023-01-18";55085475
3384;2;3419;2;3;"2023-01-18";59653258
3385;2;3420;2;3;"2023-01-18";61691685
3386;2;3421;2;3;"2023-01-18";64307781
3387;2;3422;2;3;"2023-01-18";64983979
3388;2;3423;3;3;"2023-01-18";65025211
3389;2;3424;2;3;"2023-01-18";65648522
3390;2;3425;2;3;"2023-01-18";65835594
3391;2;3426;2;3;"2023-01-18";66044894
3392;2;3427;5;3;"2023-01-18";66047031
3393;2;3428;2;3;"2023-01-18";66130576
3394;2;3429;2;3;"2023-01-18";66344075
3395;2;3430;2;3;"2023-01-18";66422065
3396;2;3431;2;3;"2023-01-18";66424698
3397;2;3432;2;3;"2023-01-18";66639202
3398;2;3433;2;3;"2023-01-18";66692417
3399;2;3434;2;3;"2023-01-18";66714076
3400;2;3435;2;3;"2023-01-18";66715207
3401;2;3436;2;1;"2023-01-18";56445875
3402;2;3437;2;1;"2023-01-18";61519730
3403;2;3438;2;1;"2023-01-18";62417016
3404;2;3439;1;1;"2023-01-18";62912032
3405;2;3440;2;1;"2023-01-18";63523128
3406;2;3441;2;1;"2023-01-18";64687954
3407;2;3442;2;1;"2023-01-18";64973528
3408;2;3443;1;1;"2023-01-18";65813128
3409;2;3444;2;1;"2023-01-18";65927539
3410;2;3445;2;1;"2023-01-18";66162137
3411;2;3446;4;1;"2023-01-18";66276111
3412;2;3447;2;1;"2023-01-18";66348613
3413;2;3448;2;1;"2023-01-18";66421674
3414;2;3449;2;1;"2023-01-18";66422211
3415;2;3450;2;1;"2023-01-18";66430152
3416;2;3451;1;1;"2023-01-18";66439851
3418;2;3453;2;1;"2023-01-18";66467023
3419;2;3454;2;1;"2023-01-18";66471298
3420;2;3455;2;1;"2023-01-18";66482305
3421;2;3456;4;1;"2023-01-18";66506503
3422;2;3457;1;1;"2023-01-18";66550369
3423;2;3458;2;1;"2023-01-18";66647567
3424;2;3459;2;1;"2023-01-18";66684352
3425;2;3460;4;1;"2023-01-18";66696544
3426;2;3461;2;1;"2023-01-18";66713996
3427;2;3462;2;1;"2023-01-18";66733467
3428;2;3463;2;1;"2023-01-18";66736570
3429;2;3464;2;1;"2023-01-18";66737098
3430;2;3465;5;1;"2023-01-18";66741125
3431;2;3466;2;1;"2023-01-18";66757625
3432;2;3467;1;2;"2023-01-18";42470966
3433;2;3468;2;2;"2023-01-18";55461735
3434;2;3469;2;2;"2023-01-18";56615641
3435;2;3470;2;2;"2023-01-18";62804602
3436;2;3471;2;2;"2023-01-18";63107982
3437;2;3472;2;2;"2023-01-18";63169790
3438;2;3473;2;2;"2023-01-18";63539183
3439;2;3474;2;2;"2023-01-18";64007547
3440;2;3475;2;2;"2023-01-18";64105142
3441;2;3476;2;2;"2023-01-18";64689504
3442;2;3477;2;2;"2023-01-18";65014873
3443;2;3478;2;2;"2023-01-18";65041635
3444;2;3479;2;2;"2023-01-18";65106428
3445;2;3480;5;2;"2023-01-18";65370540
3446;2;3481;2;2;"2023-01-18";65456368
3447;2;3482;2;2;"2023-01-18";65991541
3448;2;3483;2;2;"2023-01-18";66036805
3449;2;3484;2;2;"2023-01-18";66044443
3450;2;3485;2;2;"2023-01-18";66054844
3451;2;3486;2;2;"2023-01-18";66312092
3452;2;3487;2;2;"2023-01-18";66348307
3453;2;3488;2;2;"2023-01-18";66427595
3454;2;3489;2;2;"2023-01-18";66437417
3455;2;3490;3;2;"2023-01-18";66454053
3456;2;3491;2;2;"2023-01-18";66469089
3457;2;3492;2;2;"2023-01-18";66478084
3458;2;3493;2;2;"2023-01-18";66479383
3459;2;3494;2;2;"2023-01-18";66486670
3460;2;3491;1;2;"2023-01-18";66469089
3461;2;3377;1;2;"2023-01-18";56854070
3462;2;3495;2;20;"2023-01-18";59899526
3463;2;3496;1;20;"2023-01-18";61510577
3464;2;3497;3;20;"2023-01-18";62432262
3465;2;3498;3;20;"2023-01-18";62634518
3466;2;3499;2;20;"2023-01-18";64065714
3467;2;3500;2;20;"2023-01-18";64977635
3468;2;3501;5;20;"2023-01-18";65000906
3469;2;3502;2;20;"2023-01-18";65013742
3470;2;3503;2;20;"2023-01-18";65394686
3471;2;3504;3;20;"2023-01-18";65417836
3472;2;3505;2;20;"2023-01-18";65482651
3473;2;3506;4;20;"2023-01-18";65487530
3474;2;3507;2;20;"2023-01-18";65577137
3475;2;3508;2;20;"2023-01-18";65855599
3476;2;3509;2;20;"2023-01-18";65935776
3477;2;3510;2;20;"2023-01-18";65975565
3478;2;3511;2;20;"2023-01-18";66044011
3479;2;3512;3;20;"2023-01-18";66046798
3480;2;3513;2;20;"2023-01-18";66046940
3481;2;3514;3;20;"2023-01-18";66311617
3482;2;3515;2;20;"2023-01-18";66319855
3483;2;3516;2;20;"2023-01-18";66332629
3484;2;3517;2;20;"2023-01-18";66387836
3485;2;3518;2;20;"2023-01-18";66401418
3486;2;3519;2;20;"2023-01-18";66452134
3487;2;3520;2;20;"2023-01-18";66741558
3488;2;3521;2;11;"2023-01-18";58498237
3489;2;3522;2;11;"2023-01-18";62891818
3490;2;3523;2;11;"2023-01-18";62923444
3491;2;3524;3;11;"2023-01-18";63178084
3492;2;3525;2;11;"2023-01-18";63521237
3493;2;3526;2;11;"2023-01-18";64530470
3494;2;3527;2;11;"2023-01-18";64900770
3495;2;3528;2;11;"2023-01-18";64907248
3496;2;3529;3;11;"2023-01-18";64969752
3497;2;3530;5;11;"2023-01-18";65007887
3498;2;3531;5;11;"2023-01-18";65012528
3499;2;3532;2;11;"2023-01-18";65013360
3500;2;3533;2;11;"2023-01-18";65013662
3501;2;3534;2;11;"2023-01-18";65035723
3502;2;3535;3;11;"2023-01-18";65037780
3503;2;3536;2;11;"2023-01-18";65210680
3504;2;3537;2;11;"2023-01-18";65249483
3505;2;3538;2;11;"2023-01-18";65516022
3506;2;3539;2;11;"2023-01-18";66048087
3507;2;3540;2;11;"2023-01-18";66074162
3508;2;3541;2;11;"2023-01-18";66317749
3509;2;3542;2;11;"2023-01-18";66385330
3510;2;3543;4;11;"2023-01-18";66420189
3511;2;3544;2;11;"2023-01-18";66423569
3512;2;3545;2;11;"2023-01-18";66429385
3513;2;3546;2;11;"2023-01-18";66429504
3514;2;3547;2;11;"2023-01-18";66429616
3515;2;3548;2;11;"2023-01-18";66432417
3516;2;3549;2;11;"2023-01-18";66447497
3517;2;3550;2;11;"2023-01-18";66455841
3518;2;3551;2;11;"2023-01-18";66456223
3519;2;3552;2;11;"2023-01-18";66465066
3520;2;3553;2;11;"2023-01-18";66549735
3521;2;3554;3;4;"2023-01-18";60925922
3522;2;3555;2;4;"2023-01-18";62515463
3523;2;3556;3;4;"2023-01-18";63061710
3524;2;3557;2;4;"2023-01-18";64807388
3525;2;3558;2;4;"2023-01-18";64922771
3526;2;3559;3;4;"2023-01-18";65006210
3527;2;3560;2;4;"2023-01-18";65013597
3528;2;3561;2;4;"2023-01-18";65014502
3529;2;3562;2;4;"2023-01-18";65027765
3530;2;3563;1;4;"2023-01-18";65039326
3531;2;3564;2;4;"2023-01-18";65043383
3532;2;3565;2;4;"2023-01-18";65930904
3533;2;3566;5;4;"2023-01-18";65999846
3534;2;3567;2;4;"2023-01-18";66043231
3535;2;3568;2;4;"2023-01-18";66072616
3536;2;3569;3;4;"2023-01-18";66385979
3537;2;3570;3;4;"2023-01-18";66400719
3538;2;3571;2;4;"2023-01-18";66436592
3539;2;3572;1;4;"2023-01-18";66444597
3540;2;3573;2;4;"2023-01-18";66453205
3541;2;3574;2;4;"2023-01-18";66463729
3542;2;3575;2;4;"2023-01-18";66472096
3543;2;3576;2;4;"2023-01-18";66472760
3544;2;3577;2;4;"2023-01-18";66653171
3545;2;3578;6;4;"2023-01-18";66738873
3546;3;3579;2;10;"2023-01-19";66776199
3547;3;3580;3;10;"2023-01-19";66777833
3548;3;3581;2;10;"2023-01-19";66778757
3549;3;3582;1;10;"2023-01-19";66777089
3550;3;3583;2;10;"2023-01-19";66778087
3551;3;3584;2;10;"2023-01-19";66776452
3552;3;3585;1;10;"2023-01-19";66776827
3553;3;3586;2;10;"2023-01-19";66776547
3554;3;3587;2;10;"2023-01-19";66779426
3555;1;3588;2;16;"2023-01-19";49991504
3556;1;3589;3;16;"2023-01-19";64783461
3557;1;3590;2;16;"2023-01-19";65047894
3558;1;3591;3;8;"2023-01-19";64599115
3559;1;3592;5;8;"2023-01-19";65014286
3560;1;3593;2;8;"2023-01-19";66490822
3561;1;3594;2;8;"2023-01-19";66519800
3562;1;3595;2;8;"2023-01-19";66526731
3563;1;3596;1;3;"2023-01-19";64196803
3564;1;3597;3;3;"2023-01-19";64969830
3565;1;3598;2;3;"2023-01-19";65047504
3566;1;3599;3;3;"2023-01-19";65547381
3567;1;3600;1;3;"2023-01-19";66347639
3568;1;3601;1;3;"2023-01-19";66425201
3569;1;3602;2;3;"2023-01-19";66441487
3570;1;3603;2;3;"2023-01-19";66441864
3571;1;3604;2;3;"2023-01-19";66463142
3572;1;3605;2;3;"2023-01-19";66465479
3573;1;3606;2;1;"2023-01-19";60416747
3574;1;3607;2;1;"2023-01-19";63173643
3575;1;3608;3;1;"2023-01-19";63512034
3576;1;3609;2;1;"2023-01-19";65023282
3577;1;3610;2;1;"2023-01-19";65035269
3578;1;3611;3;1;"2023-01-19";66043619
3579;1;3612;2;1;"2023-01-19";66305659
3580;1;3613;2;1;"2023-01-19";66343350
3581;1;3614;2;1;"2023-01-19";66346765
3582;1;3615;2;1;"2023-01-19";66394803
3583;1;3616;2;1;"2023-01-19";66419157
3584;1;3617;2;1;"2023-01-19";66423772
3585;1;3618;2;1;"2023-01-19";66463256
3586;1;3619;2;1;"2023-01-19";66474372
3587;1;3620;2;1;"2023-01-19";66475271
3588;1;3621;2;1;"2023-01-19";66494671
3589;1;3622;2;1;"2023-01-19";66502902
3590;1;3623;1;1;"2023-01-19";66659358
3591;1;3624;2;1;"2023-01-19";66742216
3592;1;3625;5;1;"2023-01-19";66770815
3593;1;3626;2;2;"2023-01-19";63288313
3594;1;3627;2;2;"2023-01-19";65012703
3595;1;3628;2;2;"2023-01-19";65038166
3596;1;3629;2;2;"2023-01-19";65044594
3597;1;3630;2;2;"2023-01-19";65886779
3598;1;3631;2;2;"2023-01-19";66138228
3599;1;3632;2;2;"2023-01-19";66331813
3600;1;3633;2;2;"2023-01-19";66429646
3601;1;3634;2;2;"2023-01-19";66493260
3602;1;3635;4;20;"2023-01-19";64294427
3603;1;3636;1;20;"2023-01-19";65023744
3604;1;3637;1;20;"2023-01-19";66094242
3605;1;3638;2;20;"2023-01-19";66467416
3606;1;3639;2;20;"2023-01-19";66480691
3607;1;3640;2;11;"2023-01-19";59260446
3608;1;3641;1;11;"2023-01-19";64858969
3609;1;3642;3;11;"2023-01-19";64927196
3610;1;3643;3;11;"2023-01-19";64974180
3611;1;3644;2;11;"2023-01-19";66430371
3612;1;3645;2;11;"2023-01-19";66448852
3613;1;3646;2;11;"2023-01-19";66463686
3614;1;3647;2;11;"2023-01-19";66497009
3615;1;3648;1;11;"2023-01-19";66504322
3616;1;3649;2;11;"2023-01-19";66632825
3617;1;3650;1;4;"2023-01-19";20516888
3618;1;3651;5;4;"2023-01-19";62450547
3619;1;3652;2;4;"2023-01-19";64619314
3620;1;3653;2;4;"2023-01-19";64683606
3621;1;3654;3;4;"2023-01-19";64831689
3622;1;3655;1;4;"2023-01-19";65045108
3623;1;3656;2;4;"2023-01-19";65658553
3624;1;3657;2;4;"2023-01-19";65709422
3625;1;3658;2;4;"2023-01-19";66211002
3626;1;3659;2;4;"2023-01-19";66272234
3627;1;3660;2;4;"2023-01-19";66272251
3628;1;3661;2;4;"2023-01-19";66342952
3629;1;3662;2;4;"2023-01-19";66386739
3630;1;3663;3;4;"2023-01-19";66425941
3631;1;3664;2;4;"2023-01-19";66456023
3632;1;3665;2;4;"2023-01-19";66458949
3633;1;3666;2;4;"2023-01-19";66469316
3634;1;3667;2;4;"2023-01-19";66486683
3635;1;3668;2;4;"2023-01-19";66491635
3636;1;3669;2;4;"2023-01-19";66492284
3637;1;3670;2;4;"2023-01-19";66492922
3638;1;3671;1;4;"2023-01-19";66503026
3639;1;3672;2;4;"2023-01-19";66511365
3640;1;3673;2;4;"2023-01-19";66515235
3641;1;3674;2;4;"2023-01-19";66612351
3642;2;3677;2;16;"2023-01-19";58361650
3643;2;3678;1;16;"2023-01-19";64924275
3644;2;3679;2;16;"2023-01-19";64975677
3645;2;3680;1;16;"2023-01-19";65045626
3646;2;3681;2;16;"2023-01-19";65694452
3647;2;3682;2;16;"2023-01-19";66116452
3648;2;3683;2;16;"2023-01-19";66223766
3649;2;3684;2;16;"2023-01-19";66471723
3650;2;3685;3;16;"2023-01-19";66514146
3651;2;3686;2;16;"2023-01-19";66520750
3652;2;3687;2;16;"2023-01-19";66801403
3653;2;3688;2;8;"2023-01-19";53625966
3654;2;3689;2;8;"2023-01-19";59558326
3655;2;3690;2;8;"2023-01-19";62862768
3656;2;3691;2;8;"2023-01-19";63073095
3657;2;3692;2;8;"2023-01-19";65045797
3658;2;3693;2;8;"2023-01-19";65047102
3659;2;3694;2;8;"2023-01-19";65047300
3660;2;3695;2;8;"2023-01-19";65048784
3661;2;3696;2;8;"2023-01-19";66318812
3662;2;3697;1;8;"2023-01-19";66331969
3663;2;3698;2;8;"2023-01-19";66447066
3664;2;3699;2;8;"2023-01-19";66449593
3665;2;3700;2;8;"2023-01-19";66453405
3666;2;3701;2;8;"2023-01-19";66503754
3667;2;3702;2;8;"2023-01-19";66510189
3668;2;3703;2;3;"2023-01-19";59065967
3669;2;3704;2;3;"2023-01-19";65819427
3670;2;3705;2;3;"2023-01-19";66326605
3671;2;3706;5;3;"2023-01-19";66489462
3672;2;3707;2;3;"2023-01-19";66502664
3673;2;3708;2;1;"2023-01-19";46853093
3674;2;3709;2;1;"2023-01-19";62522449
3675;2;3710;2;1;"2023-01-19";62841456
3676;2;3711;4;1;"2023-01-19";63803864
3677;2;3712;2;1;"2023-01-19";64141625
3678;2;3713;5;1;"2023-01-19";64255221
3679;2;3714;2;1;"2023-01-19";64407704
3680;2;3715;5;1;"2023-01-19";64556254
3681;2;3716;1;1;"2023-01-19";64942474
3682;2;3717;2;1;"2023-01-19";64975248
3683;2;3718;2;1;"2023-01-19";65014605
3684;2;3719;1;1;"2023-01-19";65018315
3685;2;3720;2;1;"2023-01-19";65034004
3686;2;3721;2;1;"2023-01-19";65049813
3687;2;3722;2;1;"2023-01-19";65618407
3688;2;3723;2;1;"2023-01-19";65792070
3689;2;3724;3;1;"2023-01-19";65897069
3690;2;3725;3;1;"2023-01-19";65905055
3691;2;3726;2;1;"2023-01-19";65996583
3692;2;3727;3;1;"2023-01-19";66044468
3693;2;3728;2;1;"2023-01-19";66056070
3694;2;3729;5;1;"2023-01-19";66344378
3695;2;3730;2;1;"2023-01-19";66355840
3696;2;3731;2;1;"2023-01-19";66422887
3697;2;3732;5;1;"2023-01-19";66424637
3698;2;3733;2;1;"2023-01-19";66434041
3699;2;3734;2;1;"2023-01-19";66439102
3700;2;3735;2;1;"2023-01-19";66457695
3701;2;3736;2;1;"2023-01-19";66458514
3702;2;3737;4;1;"2023-01-19";66467046
3703;2;3738;5;1;"2023-01-19";66477176
3704;2;3739;2;1;"2023-01-19";66477690
3705;2;3740;2;1;"2023-01-19";66480022
3706;2;3741;2;1;"2023-01-19";66513718
3707;2;3742;2;1;"2023-01-19";66548907
3708;2;3743;2;1;"2023-01-19";66567968
3709;2;3744;3;1;"2023-01-19";66633920
3710;2;3745;5;1;"2023-01-19";66648916
3711;2;3746;5;1;"2023-01-19";66648938
3712;2;3747;2;1;"2023-01-19";66726047
3713;2;3748;5;1;"2023-01-19";66726931
3714;2;3749;2;1;"2023-01-19";66752994
3715;2;3750;2;1;"2023-01-19";66768740
3716;2;3751;1;1;"2023-01-19";66771966
3717;2;3752;5;1;"2023-01-19";66776273
3718;2;3753;1;2;"2023-01-19";51798772
3719;2;3754;2;2;"2023-01-19";54619747
3720;2;3755;3;2;"2023-01-19";61923252
3721;2;3756;2;2;"2023-01-19";63057664
3722;2;3757;2;2;"2023-01-19";63110933
3723;2;3758;2;2;"2023-01-19";63607857
3724;2;3759;2;2;"2023-01-19";63623247
3725;2;3760;2;2;"2023-01-19";63624428
3726;2;3761;2;2;"2023-01-19";64158395
3727;2;3762;2;2;"2023-01-19";64676545
3728;2;3763;2;2;"2023-01-19";64924007
3729;2;3764;3;2;"2023-01-19";64924706
3730;2;3765;1;2;"2023-01-19";64971311
3731;2;3766;2;2;"2023-01-19";65012880
3732;2;3767;2;2;"2023-01-19";65035763
3733;2;3768;2;2;"2023-01-19";65049345
3734;2;3769;2;2;"2023-01-19";65486655
3735;2;3770;2;2;"2023-01-19";65804062
3736;2;3771;2;2;"2023-01-19";65866047
3737;2;3772;2;2;"2023-01-19";65919856
3738;2;3773;2;2;"2023-01-19";65991602
3739;2;3774;2;2;"2023-01-19";66023574
3740;2;3775;2;2;"2023-01-19";66269836
3741;2;3776;2;2;"2023-01-19";66294581
3742;2;3777;2;2;"2023-01-19";66365127
3743;2;3778;2;2;"2023-01-19";66430229
3744;2;3779;2;2;"2023-01-19";66433790
3745;2;3780;2;2;"2023-01-19";66435699
3746;2;3781;2;2;"2023-01-19";66450450
3747;2;3782;3;2;"2023-01-19";66454266
3748;2;3783;2;2;"2023-01-19";66455704
3749;2;3784;2;2;"2023-01-19";66456517
3750;2;3785;2;2;"2023-01-19";66456738
3751;2;3786;2;2;"2023-01-19";66458937
3752;2;3787;2;2;"2023-01-19";66463391
3753;2;3788;2;2;"2023-01-19";66464808
3754;2;3789;2;2;"2023-01-19";66470408
3755;2;3790;2;2;"2023-01-19";66473143
3756;2;3791;2;2;"2023-01-19";66477646
3757;2;3792;2;2;"2023-01-19";66478682
3758;2;3793;5;2;"2023-01-19";66489452
3759;2;3794;2;2;"2023-01-19";66503054
3760;2;3795;5;2;"2023-01-19";66510107
3761;2;3796;2;2;"2023-01-19";66529325
3762;2;3797;2;2;"2023-01-19";66640815
3763;2;3798;2;2;"2023-01-19";66732478
3764;2;3799;2;20;"2023-01-19";65773100
3765;2;3800;2;20;"2023-01-19";66497213
3766;2;3801;2;11;"2023-01-19";58375401
3767;2;3802;2;11;"2023-01-19";62596285
3768;2;3803;2;11;"2023-01-19";63874460
3769;2;3804;2;11;"2023-01-19";64111133
3770;2;3805;2;11;"2023-01-19";64287006
3771;2;3806;2;11;"2023-01-19";64457867
3772;2;3807;2;11;"2023-01-19";64746094
3773;2;3808;2;11;"2023-01-19";64782614
3774;2;3809;5;11;"2023-01-19";64974433
3775;2;3810;2;11;"2023-01-19";65012805
3776;2;3811;2;11;"2023-01-19";65015033
3777;2;3812;2;11;"2023-01-19";65024729
3778;2;3813;2;11;"2023-01-19";65039891
3779;2;3814;3;11;"2023-01-19";65040480
3780;2;3815;2;11;"2023-01-19";65047530
3781;2;3816;2;11;"2023-01-19";65506454
3782;2;3817;2;11;"2023-01-19";65734148
3783;2;3818;2;11;"2023-01-19";65912341
3784;2;3819;2;11;"2023-01-19";66039975
3785;2;3820;2;11;"2023-01-19";66044001
3786;2;3821;2;11;"2023-01-19";66233909
3787;2;3822;2;11;"2023-01-19";66272607
3788;2;3823;2;11;"2023-01-19";66343099
3789;2;3824;2;11;"2023-01-19";66360138
3790;2;3825;2;11;"2023-01-19";66363823
3791;2;3826;2;11;"2023-01-19";66429871
3792;2;3827;2;11;"2023-01-19";66430249
3793;2;3828;2;11;"2023-01-19";66431471
3794;2;3829;2;11;"2023-01-19";66458522
3795;2;3830;5;11;"2023-01-19";66461510
3796;2;3831;2;11;"2023-01-19";66463499
3797;2;3832;2;11;"2023-01-19";66463942
3798;2;3833;1;11;"2023-01-19";66468679
3799;2;3834;2;11;"2023-01-19";66496210
3800;2;3835;2;11;"2023-01-19";66519722
3801;2;3836;1;11;"2023-01-19";66525637
3802;2;3837;2;11;"2023-01-19";66526109
3803;2;3838;2;11;"2023-01-19";66710959
3804;2;3839;2;4;"2023-01-19";50446313
3805;2;3840;2;4;"2023-01-19";51048170
3806;2;3841;2;4;"2023-01-19";58909387
3807;2;3842;2;4;"2023-01-19";61874412
3808;2;3843;2;4;"2023-01-19";62575313
3809;2;3844;2;4;"2023-01-19";64133402
3810;2;3845;3;4;"2023-01-19";64975491
3811;2;3846;1;4;"2023-01-19";64997863
3812;2;3847;2;4;"2023-01-19";65014951
3813;2;3848;2;4;"2023-01-19";65039972
3814;2;3849;2;4;"2023-01-19";65048041
3815;2;3850;2;4;"2023-01-19";65466086
3816;2;3851;2;4;"2023-01-19";65871809
3817;2;3852;2;4;"2023-01-19";65904793
3818;2;3853;2;4;"2023-01-19";65915260
3819;2;3854;2;4;"2023-01-19";66297073
3820;2;3855;2;4;"2023-01-19";66362644
3821;2;3856;2;4;"2023-01-19";66423078
3822;2;3857;2;4;"2023-01-19";66424913
3823;2;3858;5;4;"2023-01-19";66429569
3824;2;3859;2;4;"2023-01-19";66430562
3825;2;3860;2;4;"2023-01-19";66453116
3826;2;3861;2;4;"2023-01-19";66453348
3827;2;3862;1;4;"2023-01-19";66458764
3828;2;3863;2;4;"2023-01-19";66461816
3829;2;3864;2;4;"2023-01-19";66477156
3830;2;3865;2;4;"2023-01-19";66492125
3831;2;3866;2;4;"2023-01-19";66497254
3832;2;3867;2;4;"2023-01-19";66503609
3833;2;3868;2;4;"2023-01-19";66503679
3834;2;3869;2;4;"2023-01-19";66506015
3835;2;3870;2;4;"2023-01-19";66511991
3836;2;3871;3;4;"2023-01-19";66516956
3837;2;3872;2;4;"2023-01-19";66524381
3838;2;3873;2;4;"2023-01-19";66564252
3839;2;3874;2;4;"2023-01-19";66737690
3840;3;3875;2;10;"2023-01-20";66808181
3841;3;3876;2;10;"2023-01-20";66808098
3842;3;3877;2;10;"2023-01-20";66808493
3843;3;3878;2;10;"2023-01-20";66808217
3844;3;3879;2;10;"2023-01-20";66807821
3845;3;3880;2;10;"2023-01-20";66808649
3846;3;3881;2;10;"2023-01-20";66806771
3847;3;3882;2;10;"2023-01-20";66815071
3848;3;3883;2;10;"2023-01-20";66807472
3849;3;3884;2;10;"2023-01-20";66807638
3850;1;3885;1;16;"2023-01-20";62996827
3851;1;3886;3;16;"2023-01-20";65036406
3852;1;3887;3;16;"2023-01-20";65050531
3853;1;3888;2;16;"2023-01-20";65925362
3854;1;3889;2;16;"2023-01-20";66029602
3855;1;3890;5;16;"2023-01-20";66347783
3856;1;3891;2;16;"2023-01-20";66355952
3857;1;3892;1;16;"2023-01-20";66402065
3858;1;3893;2;16;"2023-01-20";66423239
3859;1;3894;1;16;"2023-01-20";66458928
3860;1;3895;2;8;"2023-01-20";64529267
3861;1;3896;1;8;"2023-01-20";64976354
3862;1;3897;2;8;"2023-01-20";65003778
3863;1;3898;2;8;"2023-01-20";65030745
3864;1;3899;2;8;"2023-01-20";65047036
3865;1;3900;2;8;"2023-01-20";65648140
3866;1;3901;2;8;"2023-01-20";66103870
3867;1;3902;2;8;"2023-01-20";66229822
3868;1;3903;2;8;"2023-01-20";66356632
3869;1;3904;1;8;"2023-01-20";66502515
3870;1;3905;2;3;"2023-01-20";64962511
3871;1;3906;5;3;"2023-01-20";65049930
3872;1;3907;2;3;"2023-01-20";65050125
3873;1;3908;2;3;"2023-01-20";65937128
3874;1;3909;2;3;"2023-01-20";66356402
3875;1;3910;2;3;"2023-01-20";66442385
3876;1;3911;2;1;"2023-01-20";61551981
3877;1;3912;2;1;"2023-01-20";64926289
3878;1;3913;2;1;"2023-01-20";66385118
3879;1;3914;2;1;"2023-01-20";66429863
3880;1;3915;3;1;"2023-01-20";66429997
3881;1;3916;2;1;"2023-01-20";66436157
3882;1;3917;1;1;"2023-01-20";66463643
3883;1;3918;2;1;"2023-01-20";66481770
3884;1;3919;2;2;"2023-01-20";64393171
